File Name,Mean,Variance,Standard Deviation,Range,Coefficient of Variation
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_E_hasLabelXwrittenByX_whereXinV_inEXsungByX_count_isX0XX_subgraphXsgX#.json,0.002371494790873154,5.880053021792246e-07,0.0007668150377889212,0.051650381913043476,32.33467097376966
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params#configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml.json,1.369722281311879e-06,9.66381443066598e-13,9.830470197638555e-07,5.087101414900435e-05,71.76980568807879
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap2#NEED_TO_ENLARGE=2&SIZE=65536.json,0.0056550301175530915,3.5838692982952996e-07,0.0005986542656905821,0.029050879999999998,10.586225948335308
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.ImageMagickProcessorPerformance.readInfoWithTIF#.json,0.0004541040074332952,5.935660636208176e-05,0.007704323874428032,0.47104652468011526,1696.5989615407093
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer#stringLength=10000.json,1.642404507965994e-05,9.441877122094475e-12,3.0727637595647465e-06,7.41939290497669e-05,18.70893403337132
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructLong#.json,1.8540255486300636e-05,6.630718013649525e-11,8.142922088322793e-06,0.0004662485578782535,43.92022588005643
eclipse__jetty.project#org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testFew#size=200&type=QTP.json,2.2673265912369172e-05,2.1027779613223007e-11,4.585605697530372e-06,4.813232840282759e-05,20.224725080424964
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=10&limit=50000&syncThreshold=10000.json,0.0630931914752,6.748996207247669e-05,0.008215227451049465,0.40058879999999997,13.020782843547579
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5.json,0.003808364787906743,2.299648363790877e-06,0.0015164591533539163,0.10349833481481482,39.81916748546123
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJdkProxy#.json,0.00012828946197322838,4.532618690600951e-07,0.0006732472570015381,0.058449078006939624,524.7876533631672
netty__netty#io.netty.microbenchmark.common.IsValidIpV6Benchmark.isValidIpV6AddressOld#ip=0:0:0:0:0:0:10.0.0.1.json,3.594140087281831e-07,8.562479088917824e-14,2.926171404569087e-07,1.91526049108248e-05,81.41506267169699
jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testDeltaSteppingComplete#numOfVertices=2000.json,0.10682964814506667,0.00019242680432334747,0.013871798885629342,0.7553023999999999,12.98497105110042
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.FfmpegProcessorPerformance.readInfoWithAVI#.json,0.07171521030826668,0.0001813568463979138,0.013466879608800022,2.3331471360000005,18.77827527927877
crate__crate#io.crate.execution.engine.distribution.merge.SortedPagingIteratorBenchmark.measurePagingIteratorWithRepeat#.json,0.037979839237688884,2.8656231090343748e-05,0.005353151510124083,0.15160661333333333,14.09471871806119
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildIncBenchmark#.json,4.644414948849022e-08,3.4600783969689705e-17,5.882243106986458e-09,3.4083072030085105e-07,12.665197170731254
imglib__imglib2#net.imglib2.converter.RealTypeConvertersBenchmark.converter#srcType=DoubleType&targetType=DoubleType.json,5.644856625997528e-08,2.1295422884422428e-17,4.614696402194019e-09,4.2294440366855663e-07,8.175046255277627
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinct#countk=50&limit=50000&syncThreshold=0.json,0.34806956031999997,0.0004336397352264445,0.02082401822959355,0.738721792,5.9827174230486735
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureSkipIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=NONE&maxBatchSize=50&messageSize=100000&messageVersion=1.json,2.937347525262219e-06,4.974457254158156e-13,7.052983237012659e-07,3.623434101382489e-05,24.011402043355538
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithBufferedImageAndXMPMetadata#.json,0.00376202597039521,1.5015067841188055e-05,0.0038749281078734937,0.20085213866666665,103.0010993641924
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.parametrizedJdbc#.json,1.2555356713695791e-06,5.27034273984038e-13,7.259712625056436e-07,3.0104402896678502e-05,57.821635741637714
jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testBellmanFordGnp#numOfVertices=10000&p=0.05.json,2.4315898626048,0.01920522929077414,0.13858293289858656,1.4533263360000004,5.69927252246939
ReactiveX__RxJava#io.reactivex.rxjava3.core.FlattenRangePerf.observable#times=1000.json,2.0541809307810674e-05,4.617194389282465e-13,6.79499403184614e-07,3.3638393852381236e-05,3.307884875195711
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#.json,5.810435049356859e-05,5.863739761450735e-11,7.657505965685391e-06,0.000486476633050025,13.178885747174785
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true.json,7.632215928360686e-05,8.649955062422896e-12,2.941080594343327e-06,8.717145778999849e-05,3.8535081055745732
crate__crate#io.crate.analyze.PreExecutionBenchmark.measureParseAnalyzeAndPlanInsertFromValues#.json,7.549828261742442e-05,9.071649595803266e-10,3.011917926471979e-05,0.003077892247043364,39.89386012572492
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD#.json,3.315059915646198e-07,1.430343939111508e-13,3.781988814250391e-07,3.0248171550202238e-05,114.08508173262308
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=stddev_samp&dataType=double&evalMode=COMPLETE&hasNulls=true&isRepeating=true&processMode=HASH.json,9.10390928096533e-08,1.6031639847741056e-16,1.2661611211745943e-08,7.007195260540772e-07,13.907883768370958
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=200.json,1.887129543044724e-05,3.1731970049428898e-12,1.7813469636606143e-06,6.70248374022168e-05,9.439452475459431
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean.json,2.518088015325866,1.3825151281282697,1.175804034747402,153.555566592,46.69431837136324
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithPrefixAndReusedDelegatorWithTypePool#.json,0.000970136525185241,6.795622147057248e-06,0.0026068414119499576,0.14781384603278688,268.7087172037151
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=200.json,0.0001718008156461791,4.616395037508336e-06,0.00214857977220031,0.12177180371464331,1250.622567837672
jgrapht__jgrapht#org.jgrapht.perf.graph.GraphPerformanceTest.FastLookupDirectedGraphBenchmark.generateGraphBenchmark#.json,0.48747946967040007,0.006161688279055687,0.07849642207805198,0.415236096,16.102508302785722
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#.json,0.027156402340773562,8.107951784472714e-05,0.009004416574366556,0.04382215876923076,33.15761956011019
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray#.json,2.675941249481318e-06,9.872527543790526e-13,9.936059351569174e-07,2.492052611091062e-05,37.13108183333658
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.1&keys=128&runniness=0.25.json,0.001608035991092536,2.2675001493672134e-09,4.7618275371617704e-05,0.0012204195555555555,2.9612692523918427
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#.json,5.278084645778579e-08,4.370408301025259e-17,6.61090636828662e-09,3.5312792607466964e-07,12.52519959787692
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false.json,6.557343333333334e-07,3.4741648788888893e-16,1.863911177843217e-08,3.13e-07,2.84247916129126
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterate#bufferSize=256&dirtiness=0.5&keys=256&runniness=0.5.json,0.0012455212032963427,1.399131676483181e-08,0.0001182848966048997,0.0011180309942857146,9.496819186365675
hazelcast__hazelcast#com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.updateAdd_heap_1G#depth=16.json,1.434025839163579e-07,1.9011077529339653e-14,1.3788066408797013e-07,1.4657576731614067e-05,96.14935820709582
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=case3&numberOfSignificantValueDigits=3.json,0.00027073784427988543,8.057708948805371e-10,2.8386103904561068e-05,0.0011609396163918184,10.484719629818676
apache__arrow#org.apache.arrow.memory.util.ArrowBufPointerBenchmarks.compareBenchmark#.json,1.2669030557206165e-07,1.642539672681197e-16,1.2816160394912343e-08,7.740532904565661e-07,10.11613346186342
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=1&qType=MpscArrayQueue.json,6.333320892354438e-07,2.0359043859749177e-14,1.426851213678188e-07,1.977650849588586e-06,22.52927394537481
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.netty#.json,2.1934272687902744e-06,1.6462213414410907e-11,4.05736532917741e-06,0.0002201512435781593,184.97833900894008
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructMediumWithBindings#.json,8.095919494805304e-06,4.083309958993818e-12,2.020720158506323e-06,7.960446649959128e-05,24.959736319054375
hazelcast__hazelcast#com.hazelcast.query.impl.bitmap.BitmapIndexQueriesBenchmark.hashQueriesAnd#.json,0.0006918990637295053,3.1196464120498635e-08,0.0001766252080550753,0.02359525922981367,25.527597494209946
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=1.json,9.119264227920656e-06,1.143781311960897e-07,0.00033819836072354,0.049957083012376245,3708.6145578288047
apache__logging-log4j2#org.apache.logging.log4j.layout.template.json.JsonTemplateLayoutBenchmark.liteCustomJsonLayout#.json,0.003304850692806273,6.665553097721325e-06,0.002581773246766905,0.18314492988235295,78.12072274208019
crate__crate#io.crate.analyze.PreExecutionBenchmark.measureParseAndAnalyzeSimpleSelect#.json,2.041888004318641e-05,8.75921721396983e-11,9.359068978253034e-06,0.00035473409415381565,45.83536882756735
netty__netty#io.netty.microbench.buffer.ByteBufAllocatorBenchmark.defaultPooledDirectAllocAndFree#size=01024.json,2.2949875659436688e-07,3.269306816594702e-14,1.8081224561944642e-07,1.7917310747834553e-05,78.78571906122673
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMiss#.json,6.178210221833896e-08,2.3485631498418186e-17,4.8461976330333644e-09,2.4343674146149007e-07,7.8440154333156595
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString#.json,9.642694981972032e-06,1.3368269371640254e-11,3.6562644012215876e-06,0.00010256691976940136,37.91745365851906
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#.json,0.010780722836206638,3.624109998786517e-05,0.006020058138246272,0.33173913600000005,55.84095083149844
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.setSafeFromArray#.json,0.0001522872033784109,7.629254340437425e-12,2.7621104866455695e-06,3.9728841680672285e-05,1.8137508768758057
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean.json,0.022181886252373335,4.001312840026505e-05,0.006325593126360962,0.22298623999999997,28.51693068115052
apache__tinkerpop#org.apache.tinkerpop.jsr223.JavaTranslatorBenchmark.testTranslationWithStrategy#.json,1.9621519453716895e-05,2.3470321871125845e-10,1.532002672031803e-05,0.0008503869635320927,78.077677707146
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#.json,0.041648037705955564,0.0001766108681806454,0.013289502179564342,0.7696329386666667,31.909071619150925
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureSkipIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=NONE&maxBatchSize=200&messageSize=10000&messageVersion=1.json,9.774811097609781e-06,4.076242635422809e-12,2.0189706871133145e-06,3.333719420289855e-05,20.65483073741456
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageAndEXIFMetadata#.json,0.0037465509375477165,1.1099944364259521e-05,0.0033316579002441895,0.25188379306666664,88.92600036087877
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=moreRdfs::12180.json,0.053144904226133334,5.6549269269984094e-05,0.007519924818107166,0.32453427199999996,14.149851105403513
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#.json,6.203920594428896e-08,3.7663274551556704e-17,6.137041188680153e-09,3.9272583765615993e-07,9.892198159646338
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=250&limit=-1&syncThreshold=0.json,1.5225543720960002,0.004281161636320118,0.06543058639749545,1.1387535359999998,4.297421990087715
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ForwardChainingRDFSInferencerBenchmark.initialize#.json,0.005570545097730728,1.2713464117893108e-05,0.0035655944971200956,0.27533352959999996,64.00799983780064
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallMiss#.json,8.706005457903058e-08,6.597658160234095e-17,8.122596974018897e-09,4.62778987582294e-07,9.329878109191213
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=2&numberOfIterations=1000.json,1.2670138843136,0.0032220091240344065,0.05676274415525034,0.8514437119999998,4.480041210124649
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=5500000.json,1.2278536951125336,0.0037728144051416244,0.06142323994337668,2.046820352,5.00248850395382
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.JPEGImageReaderPerformance.testGetNumImages#.json,9.43407357786937e-08,6.901369926687001e-16,2.6270458554595123e-08,3.777110666562822e-06,27.846357501621426
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS2#NEED_TO_ENLARGE=2&SIZE=65536.json,0.001363375866128671,6.902487643055873e-08,0.0002627258579404752,0.00883689103630363,19.270244139386868
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2LocationBenchmark.throughputSimple#configFileName=perf5AsyncApndMpscQWithLoc-noOpAppender.xml.json,1.9419381932652112e-05,1.1376745063769238e-11,3.3729430863519233e-06,8.785665515581944e-05,17.3689517928508
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#.json,2.366105310969277e-07,2.6925433590713825e-15,5.188972305834155e-08,3.2166090138740904e-06,21.930436831268885
HdrHistogram__HdrHistogram#bench.HdrHistogramRecordingBench.rawConcurrentRecordingSpeed#.json,7.47593207599125e-08,6.60964936328533e-17,8.129975008132146e-09,5.383991082153234e-07,10.874864733243546
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=sum&dataType=bigint&evalMode=PARTIAL2&hasNulls=true&isRepeating=true&processMode=HASH.json,8.92836310119917e-08,1.5945612226884885e-16,1.262759368481774e-08,6.610166268423733e-07,14.143234926368223
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_V_localXout_out_valuesXnameX_foldX#.json,0.08081840756053334,8.043307177715214e-05,0.008968448682863282,0.17871667200000002,11.097037115147158
imglib__imglib2#net.imglib2.loops.LoopBuilderVsCursorsBenchmark.flatCopy#inputImage=ArrayImg&outputImage=ArrayImg.json,0.012818600270831745,2.861909554986547e-07,0.0005349681817628547,0.006471679999999999,4.173374397048289
apache__arrow#org.apache.arrow.vector.ipc.WriteChannelBenchmark.alignBenchmark#alignSize=1.json,1.501914916005396e-07,3.955964501228125e-13,6.289645857461393e-07,3.6097154697986575e-05,418.77511105554504
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.vertxOpt#.json,2.542629182813052e-06,9.566976189099225e-12,3.0930528914163794e-06,0.00018614830052941276,121.64781684737697
yellowstonegames__SquidLib#squidpony.performance.HashBenchmark.BenchmarkState.measureHastyPointHash2D#.json,6.591360056018009e-08,1.0493076276229966e-16,1.0243571777573467e-08,6.024391750521869e-07,15.540907628344375
apache__logging-log4j2#org.apache.logging.log4j.layout.template.json.JsonTemplateLayoutBenchmark.liteJsonTemplateLayout4JsonLayout#.json,0.003776363857707255,3.6458791812370015e-08,0.00019094185453265614,0.01127160685714286,5.056235620488718
jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testDijkstraGnm#edgeDegree=50&numOfVertices=10000.json,0.1317013553152,5.483890701005869e-05,0.007405329635475972,0.262275072,5.62281961165308
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxy#.json,0.004621800034804683,1.6013013385959012e-05,0.004001626342621086,0.20509720576,86.5815550756556
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=10&valueType=Integer.json,5.938057100145414e-05,9.872475403414472e-06,0.003142049554576514,0.17353758625904445,5291.376457965636
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=1000&valueType=String.json,0.011262734250494276,1.7846728019501036e-05,0.004224538793702933,0.1978576523636364,37.5089982569511
prestodb__presto#com.facebook.presto.util.PagesSortBenchmark.runPagesMergeSortBenchmark#numMergeSources=16&numSortChannels=1&pagesCount=400&totalChannels=1.json,13.756311046280532,0.07531650306137185,0.2744385232823042,7.012876287999999,1.995000857126647
apache__arrow#org.apache.arrow.vector.util.TransferPairBenchmarks.splitAndTransferVarcharVector#.json,9.133146092983252e-06,3.827506842079787e-12,1.9564015032911283e-06,0.00025509459614853574,21.420893560371038
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.twoThreadsForkJoinPool#.json,0.31518516838399996,0.0008632469866357571,0.029381065103834425,0.523763712,9.321842539252529
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=500&messageSize=100&messageVersion=1.json,7.764040327075252e-07,1.7176671424828902e-13,4.1444748068758844e-07,1.8632479454247636e-05,53.38038743079437
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#.json,1.3179673136814093e-07,2.888723580412597e-14,1.69962454101269e-07,1.510136373762092e-05,128.95801916856476
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer#stringLength=1000.json,1.7434714464101832e-06,4.0267965978542766e-13,6.345704529722667e-07,3.676034235318253e-05,36.39695128238839
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.OutputBenchmark.redirect#.json,4.207621535026727e-05,4.4941943922182764e-11,6.703875291365642e-06,0.0008524519103527159,15.932695551533389
jgrapht__jgrapht#org.jgrapht.perf.connectivity.TreeDynamicConnectivityPerformanceTest.testTreeDynamicConnectivity#treeSize=1000.json,6.464776504132304e-05,5.43312561552868e-11,7.3709738946279544e-06,0.0002167708435269026,11.401745891627355
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=100&qType=SpscArrayQueue.json,1.3726657844754777e-06,6.365446848078394e-14,2.522983719344696e-07,7.025640577201524e-06,18.380174896752287
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=100.json,9.496658467985583e-05,2.3559041606772067e-06,0.0015348954885193997,0.13231779270649352,1616.247960999886
ReactiveX__RxJava#io.reactivex.rxjava3.core.FlattenCrossMapPerf.flowable#times=1000.json,0.013622523793473016,6.231757040290082e-08,0.00024963487417206117,0.014553088000000004,1.832515603985725
zalando__logbook#org.zalando.logbook.HeaderBenchmark.autoconfigurationRequest#.json,6.568512793420848e-07,1.5422519000136584e-13,3.9271515122460685e-07,1.7900327024903964e-05,59.78752931987255
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=stddev_pop&dataType=bigint&evalMode=PARTIAL1&hasNulls=true&isRepeating=true&processMode=GLOBAL.json,8.794539818551055e-08,1.9161529140952713e-16,1.384251752426296e-08,7.39913994916979e-07,15.739899767198489
netty__netty#io.netty.microbench.buffer.ByteBufUtilBenchmark.decodeStringAscii#direct=true&length=8.json,9.38352674573202e-08,1.561804239626352e-14,1.2497216648623612e-07,1.8261554740838518e-05,133.18251215416223
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.singleThreaded#.json,0.5608218558464001,0.0010658795235240026,0.03264781039402187,0.493879296,5.821422623544039
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableConvert#count=10000.json,0.0019507280365129017,4.5305418300345054e-08,0.00021285069485520844,0.018106102518518515,10.911346475324045
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#.json,1.022628837232889e-07,1.5170336946925444e-14,1.231679217447686e-07,1.4961576225305655e-05,120.44244916664606
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertByteArrayToString#.json,2.450704228274767e-06,7.750551476127546e-13,8.80372164265065e-07,4.567629353662672e-05,35.92323194728498
netty__netty#io.netty.microbenchmark.common.AsciiStringBenchmark.hashCodeBenchBytesOld#size=100.json,1.8317413589848338e-07,9.029703557275867e-17,9.502475233998702e-09,4.795382981786678e-07,5.187673023480265
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#.json,0.015784505901903455,1.3989588200040811e-05,0.003740265792699873,0.02116554105263158,23.69580534192606
zalando__logbook#org.zalando.logbook.HeaderBenchmark.replace2xRequest#.json,9.365729511828439e-07,2.9409228749720667e-13,5.423027636820659e-07,1.980161241144782e-05,57.90288551438147
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=100.json,9.621696199760551e-06,1.9813135028298242e-12,1.407591383473849e-06,6.286681246808835e-05,14.629347614497314
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxyWithTypePool#.json,0.005424462450055505,1.6338082660005812e-05,0.004042039418413162,0.21010802590476194,74.51502255991839
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.writeBytecode1#.json,9.292110178822249e-07,2.351004361695545e-13,4.848715666746757e-07,2.0332475285177268e-05,52.180996280021716
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties#count=500&threadContextMapAlias=NoGcOpenHash.json,1.8428483577907563e-05,1.730864092537353e-11,4.160365479783421e-06,0.00011690420610515098,22.575734255047173
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM2#NEED_TO_ENLARGE=0&SIZE=65536.json,0.0011701852900281688,7.696479056063067e-08,0.00027742528825006323,0.00358860089546716,23.70780855084796
