File,Mean,Variance,Standard Deviation,Range
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=200.json,0.00013112714546563976,1.2810683522485835e-10,1.1316538665631902e-05,0.00013957757160963248
jgrapht__jgrapht#org.jgrapht.perf.graph.GraphPerformanceTest.FastLookupDirectedGraphBenchmark.generateGraphBenchmark#.json,0.4959130571329326,0.0061355307711895395,0.0783165467555539,0.3418357760000001
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#.json,0.02636632195755614,6.679904795562566e-05,0.008171703432232755,0.04234570830769231
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray#.json,2.6653397758706005e-06,1.2659574786437491e-12,1.1249598424630793e-06,2.3168580270871527e-05
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.1&keys=128&runniness=0.25.json,0.0016081242312064776,2.0448313211947192e-09,4.521225878897818e-05,0.0007607393103448285
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#.json,5.262523592884361e-08,2.8930482814842074e-17,5.377808103208094e-09,2.8997241930682957e-07
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false.json,6.487014028056113e-07,2.0238925964190325e-16,1.4223981909394771e-08,1.62e-07
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterate#bufferSize=256&dirtiness=0.5&keys=256&runniness=0.5.json,0.0012467625198558593,1.4124261023680272e-08,0.00011882568536149191,0.00041850562406015057
hazelcast__hazelcast#com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.updateAdd_heap_1G#depth=16.json,1.4467416637238968e-07,7.249643482861862e-14,2.6920665096265775e-07,1.4656086910346836e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=case3&numberOfSignificantValueDigits=3.json,0.0002692226744563566,7.515474457439289e-10,2.7409787082226287e-05,0.000307317780410432
apache__arrow#org.apache.arrow.memory.util.ArrowBufPointerBenchmarks.compareBenchmark#.json,1.2330807864872742e-07,4.581250638790392e-18,2.1400281528420275e-09,3.6597880527551425e-08
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=1&qType=MpscArrayQueue.json,7.185015061567531e-07,3.801114868508998e-16,1.9493191865532454e-08,7.085013477840196e-07
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.netty#.json,2.1855882260673723e-06,1.735998281239864e-11,4.165835397005776e-06,0.00020601155269262103
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructMediumWithBindings#.json,8.194631808173086e-06,3.4631290726142434e-12,1.860637628039708e-06,3.4432956133468506e-05
hazelcast__hazelcast#com.hazelcast.query.impl.bitmap.BitmapIndexQueriesBenchmark.hashQueriesAnd#.json,0.0006837829787116,8.352866373746902e-10,2.889649893190972e-05,0.0004364292316338821
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=1.json,4.266380369068943e-06,2.2785593675722404e-12,1.509237663755879e-06,2.287195422900466e-05
apache__logging-log4j2#org.apache.logging.log4j.layout.template.json.JsonTemplateLayoutBenchmark.liteCustomJsonLayout#.json,0.0032147256182214726,2.427765345897124e-07,0.0004926412963838991,0.005406920784313724
crate__crate#io.crate.analyze.PreExecutionBenchmark.measureParseAndAnalyzeSimpleSelect#.json,1.9693907421544486e-05,1.7884372705468628e-11,4.228285621985746e-06,4.609438444154023e-05
netty__netty#io.netty.microbench.buffer.ByteBufAllocatorBenchmark.defaultPooledDirectAllocAndFree#size=01024.json,2.274346240710005e-07,2.349738415568018e-16,1.532629635560384e-08,6.953690379279561e-07
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMiss#.json,6.284581394273832e-08,1.5710349382744322e-18,1.2531999882325795e-09,3.0286432542986066e-08
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString#.json,9.810167524797915e-06,1.4233806736648325e-11,3.7721416498034434e-06,4.643665138084729e-05
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#.json,0.016779332018519003,1.3705653886142582e-06,0.0011705159622762,0.03166617600000001
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.setSafeFromArray#.json,0.00015305970206614276,2.58218059856769e-14,1.6066481092006306e-07,3.074871903804545e-06
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean.json,0.022367045167312402,2.2705880153576547e-05,0.00476427290982266,0.045405525333333335
apache__tinkerpop#org.apache.tinkerpop.jsr223.JavaTranslatorBenchmark.testTranslationWithStrategy#.json,1.8984954954465127e-05,1.2977167456218488e-11,3.6017819291221044e-06,2.8216383767225167e-05
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#.json,0.03792085008416834,6.301444169945224e-06,0.0025098484972551033,0.085000192
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureSkipIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=NONE&maxBatchSize=200&messageSize=10000&messageVersion=1.json,9.471574451579449e-06,2.9297752655054656e-12,1.711372757949767e-06,1.803264834653004e-05
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageAndEXIFMetadata#.json,0.0037112265430433306,9.152949614384053e-07,0.0009565507052417272,0.042814781793103454
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=moreRdfs::12180.json,0.05242156564863059,2.5234159458085658e-05,0.005022522395680649,0.06737100799999998
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#.json,6.131429438779062e-08,8.042641061179965e-18,2.835481406802118e-09,3.303698759458097e-08
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=250&limit=-1&syncThreshold=0.json,1.5289996213440216,0.004078718589293737,0.06385417990888086,0.43620761600000013
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ForwardChainingRDFSInferencerBenchmark.initialize#.json,0.005610115640128665,4.4226489410962164e-07,0.0006649189251661595,0.006195020350877191
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallMiss#.json,8.603306184429642e-08,3.115338988466955e-17,5.5805899877008505e-09,7.208457890609307e-08
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=2&numberOfIterations=1000.json,1.2708005645851705,0.002642859058869093,0.05140015895318377,0.13212057599999993
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=5500000.json,1.216258502199065,0.003877361487418326,0.06225806328100283,1.9063111680000002
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.JPEGImageReaderPerformance.testGetNumImages#.json,9.323602220869709e-08,2.0412974648155515e-18,1.4285011966166213e-09,3.4385312081141396e-08
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS2#NEED_TO_ENLARGE=2&SIZE=65536.json,0.001382129068125832,1.0042441102096239e-07,0.00031684518164793644,0.008818845737373735
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2LocationBenchmark.throughputSimple#configFileName=perf5AsyncApndMpscQWithLoc-noOpAppender.xml.json,1.9396478530067648e-05,9.485482551632799e-12,3.07933667983673e-06,4.6269349163978465e-05
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#.json,2.3593109300040302e-07,7.994365271871418e-17,8.939628148413164e-09,4.106640036365396e-07
HdrHistogram__HdrHistogram#bench.HdrHistogramRecordingBench.rawConcurrentRecordingSpeed#.json,7.524333874050503e-08,1.0847291994924688e-17,3.2929726668932955e-09,1.4666301188157935e-07
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=sum&dataType=bigint&evalMode=PARTIAL2&hasNulls=true&isRepeating=true&processMode=HASH.json,9.364846432249133e-08,8.565963889929748e-18,2.9262779851795242e-09,4.854488435404691e-08
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_V_localXout_out_valuesXnameX_foldX#.json,0.08142561252638611,7.81275656726537e-05,0.008837503661178319,0.103677952
imglib__imglib2#net.imglib2.loops.LoopBuilderVsCursorsBenchmark.flatCopy#inputImage=ArrayImg&outputImage=ArrayImg.json,0.012804200679030016,2.624455068615635e-07,0.0005122087950354261,0.006367914666666667
apache__arrow#org.apache.arrow.vector.ipc.WriteChannelBenchmark.alignBenchmark#alignSize=1.json,1.4039130682900134e-07,8.842498483016689e-16,2.973137244849241e-08,1.492008316707722e-06
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.vertxOpt#.json,2.4623618049789184e-06,5.229958829515024e-13,7.230637604166532e-07,3.2344047481234514e-05
yellowstonegames__SquidLib#squidpony.performance.HashBenchmark.BenchmarkState.measureHastyPointHash2D#.json,6.427893322631742e-08,4.353876203848335e-18,2.0862459115309125e-09,3.011989253840087e-08
apache__logging-log4j2#org.apache.logging.log4j.layout.template.json.JsonTemplateLayoutBenchmark.liteJsonTemplateLayout4JsonLayout#.json,0.003759871461639328,8.677900396205132e-11,9.313969060437703e-06,9.830399999999915e-05
jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testDijkstraGnm#edgeDegree=50&numOfVertices=10000.json,0.13482944111155645,3.792999988733311e-05,0.00615770502839297,0.25310003200000003
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxy#.json,0.00464266296483153,4.4690446146732685e-06,0.002113658427419459,0.10209604266666668
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=10&valueType=Integer.json,1.9778929245629715e-06,7.473263060895193e-13,8.643359868158061e-07,2.2398046637596323e-05
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=1000&valueType=String.json,0.011295061567464704,5.296957282051181e-06,0.002301127569528081,0.016424811054545456
prestodb__presto#com.facebook.presto.util.PagesSortBenchmark.runPagesMergeSortBenchmark#numMergeSources=16&numSortChannels=1&pagesCount=400&totalChannels=1.json,13.772402045007349,0.05359343159505217,0.23146388771749754,2.1139292160000007
apache__arrow#org.apache.arrow.vector.util.TransferPairBenchmarks.splitAndTransferVarcharVector#.json,8.39652138696278e-06,7.069877677962318e-13,8.406852163189551e-07,2.1730585733761268e-05
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.twoThreadsForkJoinPool#.json,0.28802708640748165,0.00042800651915633005,0.020684863171099604,0.22858956799999997
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=500&messageSize=100&messageVersion=1.json,7.894152534955329e-07,3.601358965677559e-13,6.000130087732755e-07,1.8615031913349097e-05
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#.json,1.358297207848081e-07,8.034339532820118e-14,2.834017652147254e-07,1.4883538445463548e-05
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer#stringLength=1000.json,1.7467644653079891e-06,1.4887277111909706e-13,3.8577590310262833e-07,1.0635346506748315e-05
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.OutputBenchmark.redirect#.json,4.232541295934759e-05,1.5339233437062708e-10,1.2383097396290409e-05,0.0006752915305629237
jgrapht__jgrapht#org.jgrapht.perf.connectivity.TreeDynamicConnectivityPerformanceTest.testTreeDynamicConnectivity#treeSize=1000.json,6.523108036065586e-05,6.498186982277429e-11,8.059786956950994e-06,0.00018015660792920765
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=100&qType=SpscArrayQueue.json,1.5263205899971777e-06,1.4037607639401123e-14,1.1846062240126567e-07,1.1407695451599788e-06
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=100.json,6.845729303109792e-05,3.701950252306061e-11,6.0833492386809145e-06,6.494464648871252e-05
ReactiveX__RxJava#io.reactivex.rxjava3.core.FlattenCrossMapPerf.flowable#times=1000.json,0.013657300148487452,7.51293733772022e-08,0.00027405160110118124,0.009060352
zalando__logbook#org.zalando.logbook.HeaderBenchmark.autoconfigurationRequest#.json,6.613121198935152e-07,6.997195700421164e-14,2.644779504554006e-07,9.380618571800037e-06
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=stddev_pop&dataType=bigint&evalMode=PARTIAL1&hasNulls=true&isRepeating=true&processMode=GLOBAL.json,8.632052408151262e-08,6.3373749330263344e-18,2.5169938898082246e-09,2.743957928597645e-08
netty__netty#io.netty.microbench.buffer.ByteBufUtilBenchmark.decodeStringAscii#direct=true&length=8.json,9.240421890703791e-08,1.823331706578948e-15,4.269335675902013e-08,1.1732047276298712e-06
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.singleThreaded#.json,0.564940457982632,0.0008776481528535754,0.029620179222921317,0.44249907200000005
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableConvert#count=10000.json,0.0019546468404365077,4.382487595442571e-08,0.00020930895438873767,0.007718044254814815
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#.json,1.0190247315577725e-07,8.16332925899224e-16,2.8566768623898442e-08,7.646891050334486e-07
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertByteArrayToString#.json,2.5060127626695174e-06,7.947353141227486e-13,8.913303941109946e-07,1.661613370110311e-05
netty__netty#io.netty.microbenchmark.common.AsciiStringBenchmark.hashCodeBenchBytesOld#size=100.json,1.8921205905105908e-07,4.73411283519908e-18,2.1754382627846103e-09,5.670726947246029e-08
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#.json,0.015757449130963684,1.3654814789263855e-05,0.003694625023311748,0.013167130947368422
zalando__logbook#org.zalando.logbook.HeaderBenchmark.replace2xRequest#.json,9.051890028857597e-07,2.72461644677606e-13,5.218914083641093e-07,1.6390511337711428e-05
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=100.json,9.566351974137637e-06,1.0229587554055185e-12,1.0112453143597427e-06,2.5144630537767962e-05
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxyWithTypePool#.json,0.005239208134922035,1.0758702262251227e-06,0.0010370684086077424,0.02446072685714286
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.writeBytecode1#.json,9.395017450843702e-07,5.551053436889605e-13,7.44929485094089e-07,2.03061878221877e-05
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties#count=500&threadContextMapAlias=NoGcOpenHash.json,2.078701332058861e-05,1.9519691338574234e-11,4.417371586768396e-06,0.00011353920866452572
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM2#NEED_TO_ENLARGE=0&SIZE=65536.json,0.0011594154224087078,7.180147017747372e-08,0.0002679132105561562,0.003510390839458413
